VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2018-11-01 06:51:56,2018-11-01 07:04:36,1,2.7,1,N,137,140,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2018-11-01 06:52:03,2018-11-01 06:55:59,4,0.8,1,N,170,161,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2018-11-01 06:52:04,2018-11-01 06:56:27,1,0.8,1,N,113,107,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2018-11-01 06:52:12,2018-11-01 06:54:59,0,0.4,1,N,140,140,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2018-11-01 06:52:19,2018-11-01 07:15:54,1,9.0,1,N,237,138,1,28.5,0.0,0.5,7.0,5.76,0.3,42.06
1,2018-11-01 06:52:32,2018-11-01 06:55:00,1,0.8,1,N,137,162,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2018-11-01 06:52:33,2018-11-01 06:54:44,2,0.6,1,N,113,107,1,4.0,0.0,0.5,1.44,0.0,0.3,6.24
2,2018-11-01 06:52:34,2018-11-01 06:58:06,2,1.65,1,N,238,142,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2018-11-01 06:52:36,2018-11-01 06:58:41,2,1.38,1,N,186,161,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2018-11-01 06:52:40,2018-11-01 06:55:27,1,0.41,1,N,233,162,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2018-11-01 06:52:42,2018-11-01 06:54:03,3,0.47,1,N,237,237,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2018-11-01 06:52:44,2018-11-01 07:07:09,2,2.97,1,N,186,231,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
1,2018-11-01 06:52:47,2018-11-01 06:58:37,1,0.5,1,N,137,164,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2018-11-01 06:52:50,2018-11-01 07:03:57,3,3.39,1,N,263,233,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
1,2018-11-01 06:52:52,2018-11-01 07:01:34,1,2.0,1,N,24,142,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2018-11-01 06:52:54,2018-11-01 07:42:26,1,20.45,2,N,43,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27
2,2018-11-01 06:52:56,2018-11-01 07:05:53,2,2.05,1,N,142,162,1,10.5,0.0,0.5,1.2,0.0,0.3,12.5
2,2018-11-01 06:52:59,2018-11-01 07:05:06,1,5.66,1,N,244,50,1,17.5,0.0,0.5,3.0,0.0,0.3,21.3
2,2018-11-01 06:53:00,2018-11-01 07:06:01,1,2.82,1,N,263,230,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8
1,2018-11-01 06:53:00,2018-11-01 06:57:10,1,0.6,1,N,48,246,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2018-11-01 06:53:01,2018-11-01 06:57:26,0,0.5,1,N,161,230,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2018-11-01 06:53:02,2018-11-01 07:00:33,1,0.48,1,N,186,164,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2018-11-01 06:53:03,2018-11-01 06:59:07,1,0.98,1,N,231,13,1,6.0,0.0,0.5,0.48,0.0,0.3,7.28
1,2018-11-01 06:53:04,2018-11-01 06:59:26,1,1.7,1,N,162,137,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2018-11-01 06:53:11,2018-11-01 07:11:06,1,4.59,1,N,239,233,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2018-11-01 06:53:13,2018-11-01 06:57:45,1,0.68,1,N,107,107,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67
2,2018-11-01 06:53:16,2018-11-01 07:37:47,1,9.11,1,N,210,65,1,33.5,0.0,0.5,0.0,0.0,0.3,34.3
2,2018-11-01 06:53:17,2018-11-01 07:04:07,1,3.02,1,N,211,163,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2018-11-01 06:53:18,2018-11-01 06:56:22,1,0.9,1,N,237,162,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
2,2018-11-01 06:53:22,2018-11-01 07:00:38,1,0.93,1,N,100,161,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4
1,2018-11-01 06:53:22,2018-11-01 06:55:39,1,0.3,1,N,170,170,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
2,2018-11-01 06:53:25,2018-11-01 06:56:10,3,0.35,1,N,186,246,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2018-11-01 06:53:27,2018-11-01 07:10:48,1,3.9,1,N,231,163,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
4,2018-11-01 06:53:31,2018-11-01 06:56:20,1,0.54,1,N,43,43,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2018-11-01 06:53:34,2018-11-01 07:01:51,1,1.1,1,N,264,264,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2018-11-01 06:53:37,2018-11-01 07:07:33,1,2.62,1,N,231,186,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
2,2018-11-01 06:53:38,2018-11-01 07:01:13,1,1.54,1,N,170,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2018-11-01 06:53:39,2018-11-01 06:58:26,1,0.8,1,N,262,263,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85
1,2018-11-01 06:53:40,2018-11-01 07:03:28,1,1.5,1,N,107,249,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
1,2018-11-01 06:53:42,2018-11-01 07:00:29,1,1.5,1,N,264,264,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2018-11-01 06:53:42,2018-11-01 07:01:26,1,1.82,1,N,90,144,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2018-11-01 06:53:43,2018-11-01 07:14:17,1,4.3,1,N,87,161,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3
2,2018-11-01 06:53:50,2018-11-01 07:00:31,1,1.81,1,N,142,162,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
1,2018-11-01 06:53:52,2018-11-01 06:58:31,1,1.1,1,N,87,231,1,5.5,0.0,0.5,0.95,0.0,0.3,7.25
1,2018-11-01 06:53:56,2018-11-01 06:57:19,1,0.6,1,N,164,137,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2018-11-01 06:53:56,2018-11-01 06:57:34,1,0.8,1,N,141,140,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
2,2018-11-01 06:53:58,2018-11-01 07:16:50,4,4.99,1,N,52,107,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
2,2018-11-01 06:53:58,2018-11-01 07:02:04,1,1.44,1,N,186,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2018-11-01 06:54:01,2018-11-01 07:03:57,2,2.41,1,N,148,170,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
2,2018-11-01 06:54:07,2018-11-01 06:57:20,1,0.62,1,N,186,164,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2018-11-01 06:54:11,2018-11-01 07:02:41,1,0.91,1,N,50,230,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2018-11-01 06:54:13,2018-11-01 06:56:28,1,0.6,1,N,234,234,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2018-11-01 06:54:17,2018-11-01 06:59:43,1,1.17,1,N,236,237,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2018-11-01 06:54:20,2018-11-01 07:08:08,1,2.9,1,N,114,100,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2018-11-01 06:54:21,2018-11-01 07:06:29,6,1.98,1,N,229,186,1,10.0,0.0,0.5,1.62,0.0,0.3,12.42
2,2018-11-01 06:54:21,2018-11-01 07:00:33,1,1.65,1,N,170,230,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2018-11-01 06:54:22,2018-11-01 07:07:33,1,3.2,1,N,264,264,1,12.0,0.0,0.5,1.28,0.0,0.3,14.08
2,2018-11-01 06:54:23,2018-11-01 07:03:48,1,1.38,1,N,230,234,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2018-11-01 06:54:24,2018-11-01 07:01:45,1,2.3,1,N,13,68,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2018-11-01 06:54:25,2018-11-01 07:05:22,1,2.63,1,N,263,142,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,2018-11-01 06:54:28,2018-11-01 07:00:51,1,1.0,1,N,100,161,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2018-11-01 06:54:29,2018-11-01 06:58:14,6,0.78,1,N,107,137,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2018-11-01 06:54:33,2018-11-01 07:03:41,5,1.8,1,N,236,161,1,8.0,0.0,0.5,0.88,0.0,0.3,9.68
2,2018-11-01 06:54:36,2018-11-01 07:01:29,1,1.63,1,N,143,48,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2018-11-01 06:54:41,2018-11-01 07:05:35,1,1.91,1,N,4,164,1,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2018-11-01 06:54:42,2018-11-01 07:04:05,2,1.67,1,N,236,43,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2018-11-01 06:54:42,2018-11-01 07:02:07,1,0.7,1,N,68,246,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2018-11-01 06:54:51,2018-11-01 06:59:26,1,0.7,1,N,141,237,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2018-11-01 06:54:53,2018-11-01 07:06:54,1,2.7,1,N,137,236,1,11.0,0.0,0.5,1.42,0.0,0.3,13.22
1,2018-11-01 06:54:54,2018-11-01 07:03:30,1,1.3,1,N,162,140,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2018-11-01 06:54:59,2018-11-01 06:56:28,1,0.28,1,N,141,141,1,3.0,0.0,0.5,1.0,0.0,0.3,4.8
2,2018-11-01 06:55:01,2018-11-01 07:07:00,6,1.33,1,N,100,162,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2018-11-01 06:55:03,2018-11-01 06:57:04,1,0.5,1,N,236,75,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2018-11-01 06:55:04,2018-11-01 07:02:15,5,1.17,1,N,229,162,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2018-11-01 06:55:05,2018-11-01 07:04:31,6,2.16,1,N,43,75,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39
2,2018-11-01 06:55:07,2018-11-01 06:59:31,1,1.23,1,N,74,75,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2018-11-01 06:55:07,2018-11-01 06:57:58,1,0.82,1,N,107,137,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2018-11-01 06:55:10,2018-11-01 07:07:07,2,2.99,1,N,249,161,1,11.5,0.0,0.5,1.84,0.0,0.3,14.14
1,2018-11-01 06:55:12,2018-11-01 06:57:17,1,0.3,1,N,100,164,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2018-11-01 06:55:26,2018-11-01 07:00:36,1,1.0,1,N,162,137,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2018-11-01 06:55:29,2018-11-01 06:58:31,1,0.67,1,N,140,236,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
1,2018-11-01 06:55:35,2018-11-01 07:00:04,1,0.6,1,N,263,75,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2018-11-01 06:55:35,2018-11-01 06:55:50,1,0.04,2,N,132,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27
2,2018-11-01 06:55:36,2018-11-01 07:09:43,1,2.21,1,N,249,45,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2018-11-01 06:55:42,2018-11-01 07:08:33,3,1.68,1,N,186,162,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,2018-11-01 06:55:44,2018-11-01 07:06:37,1,3.9,1,N,151,163,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2018-11-01 06:55:44,2018-11-01 07:10:59,1,3.29,1,N,231,230,1,13.0,0.0,0.5,2.07,0.0,0.3,15.87
2,2018-11-01 06:55:47,2018-11-01 07:04:41,3,2.52,1,N,87,232,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1,2018-11-01 06:55:55,2018-11-01 07:18:29,1,9.7,1,N,141,261,1,29.0,0.0,0.5,5.0,0.0,0.3,34.8
1,2018-11-01 06:56:00,2018-11-01 06:59:53,1,0.9,1,N,24,166,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2018-11-01 06:56:01,2018-11-01 07:14:13,1,3.99,1,N,7,237,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
4,2018-11-01 06:56:03,2018-11-01 07:04:57,1,1.87,1,N,234,233,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2018-11-01 06:56:03,2018-11-01 07:10:25,1,3.55,1,N,7,83,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
1,2018-11-01 06:56:03,2018-11-01 06:58:36,1,0.6,1,N,237,263,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52
2,2018-11-01 06:56:19,2018-11-01 07:02:17,1,1.33,1,N,186,234,1,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2018-11-01 06:56:29,2018-11-01 07:11:30,1,6.96,1,N,140,13,1,21.5,0.0,0.5,1.25,0.0,0.3,23.55
2,2018-11-01 06:56:35,2018-11-01 07:04:58,3,2.41,1,N,246,231,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2018-11-01 06:56:35,2018-11-01 06:59:06,0,0.4,1,N,236,263,1,4.0,0.0,0.5,0.48,0.0,0.3,5.28
1,2018-11-01 06:56:53,2018-11-01 06:57:59,1,0.4,1,N,262,140,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2018-11-01 06:57:02,2018-11-01 07:08:40,1,2.32,1,N,263,161,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
1,2018-11-01 06:57:04,2018-11-01 07:05:57,1,1.6,1,N,144,107,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2018-11-01 06:57:04,2018-11-01 07:09:08,1,2.9,1,N,151,230,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
2,2018-11-01 06:57:09,2018-11-01 07:17:27,3,6.27,1,N,143,87,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2018-11-01 06:57:13,2018-11-01 07:05:08,2,1.23,1,N,162,68,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2018-11-01 06:57:14,2018-11-01 07:00:29,2,0.6,1,N,231,231,1,4.5,0.0,0.5,0.79,0.0,0.3,6.09
1,2018-11-01 06:57:23,2018-11-01 07:00:29,1,0.5,1,N,113,113,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52
2,2018-11-01 06:57:27,2018-11-01 07:16:34,1,5.23,1,N,140,249,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2018-11-01 06:57:30,2018-11-01 07:06:01,1,1.0,1,N,100,161,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2018-11-01 06:57:32,2018-11-01 07:00:11,1,0.4,1,N,33,33,4,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2018-11-01 06:57:35,2018-11-01 07:03:51,1,0.8,1,N,100,170,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2018-11-01 06:57:37,2018-11-01 07:18:25,1,10.5,1,N,161,138,1,30.5,0.0,0.5,7.4,5.76,0.3,44.46
2,2018-11-01 06:57:37,2018-11-01 07:02:48,5,0.55,1,N,48,50,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2018-11-01 06:57:38,2018-11-01 07:03:48,4,1.36,1,N,263,239,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2018-11-01 06:57:39,2018-11-01 07:11:25,1,2.5,1,N,41,69,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2018-11-01 06:57:43,2018-11-01 07:01:53,1,0.71,1,N,141,236,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2018-11-01 06:57:50,2018-11-01 07:23:51,1,6.6,1,N,131,64,1,23.0,0.0,0.5,3.57,0.0,0.3,27.37
2,2018-11-01 06:57:59,2018-11-01 07:06:04,1,1.64,1,N,142,162,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2018-11-01 06:58:00,2018-11-01 07:09:31,6,2.63,1,N,236,163,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2018-11-01 06:58:07,2018-11-01 07:11:14,1,1.1,1,N,161,170,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2018-11-01 06:58:07,2018-11-01 07:12:18,1,2.89,1,N,239,229,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2018-11-01 06:58:10,2018-11-01 07:08:42,1,2.0,1,N,79,87,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2018-11-01 06:58:13,2018-11-01 07:15:21,5,1.73,1,N,50,161,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
1,2018-11-01 06:58:17,2018-11-01 07:04:24,1,0.8,1,N,142,230,1,6.0,0.0,0.5,0.7,0.0,0.3,7.5
1,2018-11-01 06:58:17,2018-11-01 07:01:17,1,0.5,1,N,68,186,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2018-11-01 06:58:24,2018-11-01 07:07:28,1,2.4,1,N,114,161,1,9.5,0.0,0.5,1.55,0.0,0.3,11.85
2,2018-11-01 06:58:26,2018-11-01 07:02:17,1,0.6,1,N,141,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2018-11-01 06:58:33,2018-11-01 07:10:22,1,2.4,1,N,186,231,1,10.5,0.0,0.5,2.8,0.0,0.3,14.1
1,2018-11-01 06:58:42,2018-11-01 07:03:47,1,0.9,1,N,236,75,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2018-11-01 06:58:42,2018-11-01 07:22:24,3,3.4,1,N,36,97,1,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2018-11-01 06:58:44,2018-11-01 07:14:38,1,3.41,1,N,238,161,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
1,2018-11-01 06:58:45,2018-11-01 07:01:52,2,0.9,1,N,231,249,1,5.0,0.0,0.5,1.4,0.0,0.3,7.2
1,2018-11-01 06:58:47,2018-11-01 07:03:28,1,0.5,1,N,48,230,1,5.0,0.0,0.5,1.2,0.0,0.3,7.0
1,2018-11-01 06:58:53,2018-11-01 07:22:06,1,3.4,1,N,142,107,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
2,2018-11-01 06:58:57,2018-11-01 07:35:22,1,9.95,1,N,78,162,1,32.0,0.0,0.5,0.0,5.76,0.3,38.56
1,2018-11-01 06:58:58,2018-11-01 07:04:53,1,0.6,1,N,264,164,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3
1,2018-11-01 06:59:01,2018-11-01 07:05:53,1,0.9,1,N,75,75,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2018-11-01 06:59:03,2018-11-01 07:11:52,5,2.91,1,N,79,229,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2018-11-01 06:59:05,2018-11-01 07:02:11,1,0.8,1,N,48,68,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2018-11-01 06:59:06,2018-11-01 07:03:45,5,0.89,1,N,236,75,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2018-11-01 06:59:07,2018-11-01 07:13:22,1,2.13,1,N,186,237,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2018-11-01 06:59:08,2018-11-01 07:26:20,2,8.18,1,N,13,237,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56
2,2018-11-01 06:59:11,2018-11-01 07:03:06,1,1.06,1,N,140,229,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2018-11-01 06:59:18,2018-11-01 07:02:28,1,0.7,1,N,262,140,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2018-11-01 06:59:20,2018-11-01 07:08:41,1,1.52,1,N,237,161,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2018-11-01 06:59:20,2018-11-01 07:19:41,1,4.96,1,N,48,74,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2018-11-01 06:59:24,2018-11-01 07:12:48,1,2.05,1,N,236,161,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2018-11-01 06:59:26,2018-11-01 07:07:32,1,1.32,1,N,260,226,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2018-11-01 06:59:32,2018-11-01 07:09:48,1,1.51,1,N,236,140,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2018-11-01 06:59:33,2018-11-01 07:12:44,1,3.8,1,N,24,161,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
1,2018-11-01 06:59:41,2018-11-01 07:15:54,1,1.5,1,N,100,50,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
1,2018-11-01 06:59:42,2018-11-01 07:05:23,1,0.9,1,N,68,230,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2018-11-01 06:59:48,2018-11-01 07:07:02,1,2.2,1,N,107,141,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2018-11-01 06:59:57,2018-11-01 07:04:30,6,0.66,1,N,229,161,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2018-11-01 06:59:58,2018-11-01 07:34:45,0,15.2,1,N,138,87,1,43.5,0.0,0.5,10.0,5.76,0.3,60.06
2,2018-11-01 06:59:58,2018-11-01 07:12:25,3,2.81,1,N,263,230,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2018-11-01 06:59:59,2018-11-01 07:08:02,1,1.5,1,N,186,107,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2018-11-01 07:00:04,2018-11-01 07:29:30,3,5.45,1,N,218,134,1,22.0,0.0,0.5,0.0,0.0,0.3,22.8
2,2018-11-01 07:00:07,2018-11-01 07:02:30,1,0.69,1,N,236,236,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2018-11-01 07:00:10,2018-11-01 07:12:22,3,1.58,1,N,68,230,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2018-11-01 07:00:10,2018-11-01 07:06:57,3,1.08,1,N,170,186,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
1,2018-11-01 07:00:12,2018-11-01 07:04:30,1,0.9,1,N,233,107,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2018-11-01 07:00:13,2018-11-01 07:05:16,1,0.9,1,N,50,142,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2018-11-01 07:00:18,2018-11-01 07:25:29,1,6.89,1,N,239,261,1,23.5,0.0,0.5,6.08,0.0,0.3,30.38
1,2018-11-01 07:00:22,2018-11-01 07:17:08,1,2.9,1,N,140,186,1,13.0,0.0,0.5,3.0,0.0,0.3,16.8
1,2018-11-01 07:00:25,2018-11-01 07:03:37,1,0.4,1,N,48,230,1,4.0,0.0,0.5,1.4,0.0,0.3,6.2
2,2018-11-01 07:00:25,2018-11-01 07:04:57,1,0.61,1,N,146,226,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2018-11-01 07:00:27,2018-11-01 07:08:42,1,1.0,1,N,170,230,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
1,2018-11-01 07:00:27,2018-11-01 07:03:24,1,0.7,1,N,137,233,1,4.5,0.0,0.5,0.53,0.0,0.3,5.83
2,2018-11-01 07:00:30,2018-11-01 07:09:28,5,1.43,1,N,142,162,1,7.5,0.0,0.5,0.7,0.0,0.3,9.0
1,2018-11-01 07:00:32,2018-11-01 07:15:27,1,3.8,1,N,125,161,1,14.0,0.0,0.5,1.5,0.0,0.3,16.3
2,2018-11-01 07:00:45,2018-11-01 07:06:19,3,0.87,1,N,48,230,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2018-11-01 07:00:46,2018-11-01 07:10:09,5,2.64,1,N,262,233,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3
2,2018-11-01 07:00:47,2018-11-01 07:13:38,1,1.64,1,N,100,246,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2018-11-01 07:00:47,2018-11-01 07:04:44,3,0.26,1,N,236,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2018-11-01 07:00:50,2018-11-01 07:10:16,1,1.9,1,N,142,140,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2018-11-01 07:00:56,2018-11-01 07:07:56,1,0.9,1,N,166,238,1,6.5,0.0,0.5,1.25,0.0,0.3,8.55
2,2018-11-01 07:00:56,2018-11-01 07:03:37,1,0.7,1,N,262,141,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2018-11-01 07:01:00,2018-11-01 07:34:19,4,10.66,1,N,89,68,1,33.5,0.0,0.5,0.0,5.76,0.3,40.06
1,2018-11-01 07:01:02,2018-11-01 07:07:14,1,0.4,1,N,162,161,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2018-11-01 07:01:04,2018-11-01 07:17:36,1,2.61,1,N,239,140,1,13.0,0.0,0.5,1.3,0.0,0.3,15.1
1,2018-11-01 07:01:05,2018-11-01 07:03:52,1,0.4,1,N,161,161,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8
1,2018-11-01 07:01:05,2018-11-01 07:08:36,1,0.9,1,N,230,50,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2018-11-01 07:01:09,2018-11-01 07:02:57,1,0.3,1,N,161,170,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
2,2018-11-01 07:01:11,2018-11-01 07:11:37,1,1.3,1,N,140,161,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2018-11-01 07:01:15,2018-11-01 07:02:56,1,0.3,1,N,43,43,1,3.5,0.0,0.5,1.25,0.0,0.3,5.55
1,2018-11-01 07:01:20,2018-11-01 07:12:15,1,2.2,1,N,142,162,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,2018-11-01 07:01:21,2018-11-01 07:07:52,1,1.4,1,N,263,237,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2018-11-01 07:01:24,2018-11-01 07:15:35,1,5.32,1,N,87,161,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
1,2018-11-01 07:01:25,2018-11-01 07:05:57,1,0.6,1,N,161,230,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2018-11-01 07:01:27,2018-11-01 07:30:03,1,8.3,1,N,138,170,1,26.5,0.0,0.5,6.6,5.76,0.3,39.66
1,2018-11-01 07:01:27,2018-11-01 07:17:54,1,3.5,1,N,100,75,1,14.0,0.0,0.5,2.22,0.0,0.3,17.02
1,2018-11-01 07:01:29,2018-11-01 07:11:57,1,2.3,1,N,234,161,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
